,Entity,Code,pop_density,gdp,total_pop,urban_pop,rural_pop,urban_pct,rural_pct,life_expectancy,median_age,pdi,idv,mas,uai,ltowvs,ivr,Date,cases,days_gt_100
0,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,9-Mar-20,2.0,
1,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,10-Mar-20,6.0,
2,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,11-Mar-20,10.0,
3,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,12-Mar-20,11.0,
4,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,13-Mar-20,23.0,
5,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,14-Mar-20,33.0,
6,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,15-Mar-20,38.0,
7,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,16-Mar-20,42.0,
8,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,17-Mar-20,51.0,
9,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,18-Mar-20,55.0,
10,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,19-Mar-20,59.0,
11,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,20-Mar-20,70.0,
12,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,21-Mar-20,70.0,
13,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,22-Mar-20,76.0,
14,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,23-Mar-20,89.0,
15,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,24-Mar-20,100.0,0.0
16,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,25-Mar-20,123.0,1.0
17,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,26-Mar-20,146.0,2.0
18,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,27-Mar-20,174.0,3.0
19,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,28-Mar-20,186.0,4.0
20,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,29-Mar-20,197.0,5.0
21,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,30-Mar-20,212.0,6.0
22,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,31-Mar-20,223.0,7.0
23,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,1-Apr-20,243.0,8.0
24,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,2-Apr-20,259.0,9.0
25,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,3-Apr-20,277.0,10.0
26,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,4-Apr-20,304.0,11.0
27,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,5-Apr-20,333.0,12.0
28,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,6-Apr-20,361.0,13.0
29,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,7-Apr-20,377.0,14.0
30,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,8-Apr-20,383.0,15.0
31,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,9-Apr-20,400.0,16.0
32,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,10-Apr-20,409.0,17.0
33,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,11-Apr-20,416.0,18.0
34,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,12-Apr-20,433.0,19.0
35,Albania,ALB,105.135145985401,10970.4522447693,2923352.0,1654503,1226200,57.434,42.566002000000005,78.17399999999999,36.200001,90,20,80,70,61,15,13-Apr-20,446.0,20.0
36,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,31-Dec-19,0.0,
37,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,1-Jan-20,0.0,
38,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,2-Jan-20,0.0,
39,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,3-Jan-20,0.0,
40,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,4-Jan-20,0.0,
41,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,5-Jan-20,0.0,
42,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,6-Jan-20,0.0,
43,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,7-Jan-20,0.0,
44,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,8-Jan-20,0.0,
45,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,9-Jan-20,0.0,
46,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,10-Jan-20,0.0,
47,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,11-Jan-20,0.0,
48,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,12-Jan-20,0.0,
49,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,13-Jan-20,0.0,
50,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,14-Jan-20,0.0,
51,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,15-Jan-20,0.0,
52,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,16-Jan-20,0.0,
53,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,17-Jan-20,0.0,
54,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,18-Jan-20,0.0,
55,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,19-Jan-20,0.0,
56,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,20-Jan-20,0.0,
57,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,21-Jan-20,0.0,
58,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,22-Jan-20,0.0,
59,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,23-Jan-20,0.0,
60,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,24-Jan-20,0.0,
61,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,25-Jan-20,0.0,
62,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,26-Jan-20,0.0,
63,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,27-Jan-20,0.0,
64,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,28-Jan-20,0.0,
65,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,29-Jan-20,0.0,
66,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,30-Jan-20,0.0,
67,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,31-Jan-20,0.0,
68,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,1-Feb-20,0.0,
69,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,2-Feb-20,0.0,
70,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,3-Feb-20,0.0,
71,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,4-Feb-20,0.0,
72,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,5-Feb-20,0.0,
73,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,6-Feb-20,0.0,
74,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,7-Feb-20,0.0,
75,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,8-Feb-20,0.0,
76,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,9-Feb-20,0.0,
77,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,10-Feb-20,0.0,
78,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,11-Feb-20,0.0,
79,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,12-Feb-20,0.0,
80,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,13-Feb-20,0.0,
81,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,14-Feb-20,0.0,
82,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,15-Feb-20,0.0,
83,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,16-Feb-20,0.0,
84,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,17-Feb-20,0.0,
85,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,18-Feb-20,0.0,
86,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,19-Feb-20,0.0,
87,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,20-Feb-20,0.0,
88,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,21-Feb-20,0.0,
89,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,22-Feb-20,0.0,
90,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,23-Feb-20,0.0,
91,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,24-Feb-20,0.0,
92,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,25-Feb-20,0.0,
93,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,26-Feb-20,1.0,
94,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,27-Feb-20,1.0,
95,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,28-Feb-20,1.0,
96,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,29-Feb-20,1.0,
97,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,1-Mar-20,1.0,
98,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,2-Mar-20,3.0,
99,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,4-Mar-20,5.0,
100,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,5-Mar-20,12.0,
101,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,6-Mar-20,17.0,
102,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,9-Mar-20,20.0,
103,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,12-Mar-20,20.0,
104,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,13-Mar-20,24.0,
105,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,14-Mar-20,26.0,
106,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,15-Mar-20,37.0,
107,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,16-Mar-20,48.0,
108,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,17-Mar-20,60.0,
109,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,18-Mar-20,60.0,
110,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,19-Mar-20,73.0,
111,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,20-Mar-20,82.0,
112,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,21-Mar-20,94.0,
113,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,22-Mar-20,94.0,
114,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,23-Mar-20,102.0,0.0
115,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,24-Mar-20,189.0,1.0
116,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,25-Mar-20,231.0,2.0
117,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,26-Mar-20,264.0,3.0
118,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,27-Mar-20,305.0,4.0
119,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,28-Mar-20,305.0,5.0
120,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,29-Mar-20,409.0,6.0
121,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,30-Mar-20,454.0,7.0
122,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,31-Mar-20,511.0,8.0
123,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,1-Apr-20,584.0,9.0
124,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,2-Apr-20,847.0,10.0
125,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,3-Apr-20,847.0,11.0
126,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,4-Apr-20,986.0,12.0
127,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,5-Apr-20,1300.0,13.0
128,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,6-Apr-20,1320.0,14.0
129,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,7-Apr-20,1423.0,15.0
130,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,8-Apr-20,1468.0,16.0
131,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,9-Apr-20,1572.0,17.0
132,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,10-Apr-20,1666.0,18.0
133,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,11-Apr-20,1761.0,19.0
134,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,12-Apr-20,1825.0,20.0
135,Algeria,DZA,16.7405040012764,13724.723852895,39871528.0,28248180,11623348,70.848,29.151999999999997,75.86,27.5,#NULL!,#NULL!,#NULL!,#NULL!,26,32,13-Apr-20,1914.0,21.0
136,Angola,AGO,22.3464385978985,6227.664689061,27859305.0,17675615,10183690,63.446000000000005,36.554001,61.24100000000001,16.4,83,18,20,60,15,83,22-Mar-20,2.0,
137,Angola,AGO,22.3464385978985,6227.664689061,27859305.0,17675615,10183690,63.446000000000005,36.554001,61.24100000000001,16.4,83,18,20,60,15,83,23-Mar-20,2.0,
138,Angola,AGO,22.3464385978985,6227.664689061,27859305.0,17675615,10183690,63.446000000000005,36.554001,61.24100000000001,16.4,83,18,20,60,15,83,24-Mar-20,2.0,
139,Angola,AGO,22.3464385978985,6227.664689061,27859305.0,17675615,10183690,63.446000000000005,36.554001,61.24100000000001,16.4,83,18,20,60,15,83,25-Mar-20,2.0,
140,Angola,AGO,22.3464385978985,6227.664689061,27859305.0,17675615,10183690,63.446000000000005,36.554001,61.24100000000001,16.4,83,18,20,60,15,83,26-Mar-20,2.0,
